index,source_id,ra_2026p10_deg,dec_2026p10_deg,ra_2026p10_hms,dec_2026p10_dms,xpix,ypix,ra_gaia2016_deg,dec_gaia2016_deg,pmra_masyr,pmdec_masyr,Gmag,BPmag,RPmag,parallax_mas,radial_velocity_kms
261,2545246758332261504,5.0858035084,-0.3999349218,00:20:20.6,-00:23:59.8,3965.641,3374.693,5.0858220628,-0.3999624627,-6.21412,9.22402,15.3681,15.7916,14.7739,1.26988,nan
262,2542227430682935808,5.4531681732,-0.5554438653,00:21:48.8,-00:33:19.6,2643.075,2814.899,5.4530962816,-0.5554628981,24.07690,6.37448,15.3739,15.7882,14.7932,1.12532,nan
263,2542220936692387072,5.4492107813,-0.6756027070,00:21:47.8,-00:40:32.2,2657.308,2382.323,5.4491664842,-0.6755688017,14.83502,-11.35560,15.3806,15.7146,14.8728,0.68325,nan
264,2542211247246259200,6.0149920452,-0.3356221843,00:24:03.6,-00:20:08.2,620.489,3606.250,6.0149992787,-0.3355785590,-2.42261,-14.61103,15.3826,16.0428,14.5938,1.76090,nan
265,2542182213267291648,5.8204558832,-0.7588205542,00:23:16.9,-00:45:31.8,1320.928,2082.723,5.8204167500,-0.7588086255,13.10540,-3.99516,15.3839,15.7198,14.8787,0.72932,nan
266,2542266325906763520,5.4216516795,-0.3418708070,00:21:41.2,-00:20:30.7,2756.559,3583.783,5.4216455721,-0.3418717698,2.04546,0.32246,15.3953,15.8358,14.7878,1.02897,nan
267,2542203722463541504,5.9904269569,-0.5200709178,00:23:57.7,-00:31:12.3,708.988,2942.202,5.9904175691,-0.5200585299,3.14406,-4.14898,15.4059,15.7167,14.9375,0.68923,nan
268,2543761970957878144,6.0791466053,-0.2018715020,00:24:19.0,-00:12:06.7,389.462,4087.792,6.0791100385,-0.2018181889,12.24691,-17.85571,15.4084,15.7565,14.8881,0.99401,nan
269,2542142802647354624,5.5917182704,-1.0978890406,00:22:22.0,-01:05:52.4,2144.317,862.082,5.5917063971,-1.0978819679,3.97590,-2.36880,15.4084,15.7413,14.9108,0.75385,nan
270,2542232550283927552,5.1570332049,-0.6200885723,00:20:37.7,-00:37:12.3,3709.122,2582.119,5.1570418140,-0.6200749296,-2.88321,-4.56922,15.4140,16.2095,14.5389,2.67866,nan
271,2541950662988590464,5.9596247426,-1.1951101752,00:23:50.3,-01:11:42.4,820.081,511.978,5.9596687074,-1.1951715104,-14.72152,20.54243,15.4266,15.6939,14.0035,2.70539,-33.15930
272,2545240711018643200,5.0363987322,-0.4272928869,00:20:08.7,-00:25:38.3,4143.500,3276.185,5.0363879298,-0.4272721765,3.61788,-6.93637,15.4274,15.7467,14.9313,0.65415,nan
273,2542208842064553600,5.8380640687,-0.4170696044,00:23:21.1,-00:25:01.5,1257.473,3313.047,5.8380572984,-0.4170587255,2.26744,-3.64356,15.4283,15.7885,14.8994,0.74857,nan
274,2542069994360984576,5.2417103657,-0.9701504496,00:20:58.0,-00:58:12.5,3404.190,1321.890,5.2416979360,-0.9701334347,4.16236,-5.69865,15.4305,15.7635,14.9250,0.52219,nan
275,2542230248181457536,5.1220463223,-0.6535930715,00:20:29.3,-00:39:12.9,3835.063,2461.488,5.1220498175,-0.6536002804,-1.17054,2.41441,15.4335,15.7220,14.8577,1.61589,nan
276,2541936850375267072,5.9770225572,-1.3194388920,00:23:54.5,-01:19:10.0,757.497,64.338,5.9769986461,-1.3193365513,8.00620,-34.27605,15.4352,15.9225,14.7830,1.57299,nan
277,2542256189784023552,5.8618057003,-0.3894169383,00:23:26.8,-00:23:21.9,1171.997,3412.598,5.8617538274,-0.3893872204,17.37294,-9.95314,15.4405,16.1934,14.5164,3.08582,nan
278,2542221280289771264,5.4788843608,-0.6761502625,00:21:54.9,-00:40:34.1,2550.490,2380.355,5.4788755533,-0.6761516451,2.94961,0.46308,15.4438,15.7976,14.9215,0.86716,nan
279,2542178021379225472,5.9178072321,-0.7979246740,00:23:40.3,-00:47:52.5,970.495,1941.923,5.9175114940,-0.7979657069,99.03931,13.74279,15.4478,16.4306,14.4910,4.16897,nan
280,2541989833091843968,6.1423596819,-0.8514527989,00:24:34.2,-00:51:05.2,162.159,1749.126,6.1423515664,-0.8514195666,2.71778,-11.13020,15.4527,15.9820,14.7690,1.44874,nan
281,2542239864612103936,5.2939635428,-0.4859223204,00:21:10.6,-00:29:09.3,3216.213,3065.163,5.2939607442,-0.4859092855,0.93728,-4.36567,15.4688,15.9528,14.8078,1.32249,nan
282,2542205784047860352,6.1152751840,-0.4432397093,00:24:27.7,-00:26:35.7,259.487,3218.779,6.1152635684,-0.4432687741,3.89020,9.73440,15.4710,15.8661,14.7832,1.15765,nan
283,2542274847121916160,5.6183676691,-0.2153833046,00:22:28.4,-00:12:55.4,2048.373,4039.172,5.6183869710,-0.2153189344,-6.46459,-21.55893,15.4756,16.0156,14.7741,1.31260,nan
284,2542190390885074048,6.1162664407,-0.5977089640,00:24:27.9,-00:35:51.8,255.985,2662.657,6.1162426890,-0.5976500950,7.95451,-19.71644,15.4793,16.3282,14.5449,2.03682,nan
285,2542212793434372736,5.2169029496,-0.8326385644,00:20:52.1,-00:49:57.5,3493.529,1816.938,5.2167487890,-0.8326210030,51.62620,-5.88170,15.4861,16.6568,14.4132,4.97948,-21.31237
286,2545249129154246272,5.2283265832,-0.3117744698,00:20:54.8,-00:18:42.4,3452.558,3692.118,5.2282934864,-0.3117518775,11.08467,-7.56663,15.4913,15.9003,14.9095,0.89666,nan
287,2543708094888120064,6.1175747648,-0.3925778200,00:24:28.2,-00:23:33.3,251.187,3401.174,6.1176054084,-0.3925420158,-10.26296,-11.99158,15.4931,16.0145,14.8159,1.44541,nan
288,2542174619765089152,5.6008752369,-0.7056528970,00:22:24.2,-00:42:20.4,2111.353,2274.150,5.6008777333,-0.7055917905,-0.83604,-20.46585,15.4948,15.8605,14.9654,0.92126,nan
289,2542206677401057408,6.0676640074,-0.4325831806,00:24:16.2,-00:25:57.3,430.894,3257.156,6.0676697858,-0.4324804735,-1.93528,-34.39876,15.4968,15.7575,15.0676,0.54202,nan
290,2542213137031756032,5.2264138958,-0.8110334768,00:20:54.3,-00:48:39.7,3459.298,1894.721,5.2264078029,-0.8110242727,2.04046,-3.08264,15.5059,16.0820,14.7914,0.10581,nan
291,2542162765655353856,5.5296692366,-0.8780285850,00:22:07.1,-00:52:40.9,2367.667,1653.594,5.5296753040,-0.8779943614,-2.03186,-11.46220,15.5095,15.8043,15.0420,0.63232,nan
292,2543711668300909568,6.0562262964,-0.3303406746,00:24:13.5,-00:19:49.2,472.033,3625.258,6.0562476636,-0.3302744900,-7.15622,-22.16662,15.5118,15.8930,14.9603,0.94052,nan
293,2545274830238540544,5.2728938207,-0.1498306166,00:21:05.5,-00:08:59.4,3292.149,4275.176,5.2729039657,-0.1497737877,-3.39776,-19.03318,15.5144,15.8180,15.0349,0.49779,nan
294,2541987393550421504,6.0520427862,-0.9468290198,00:24:12.5,-00:56:48.6,487.327,1405.800,6.0520846989,-0.9468000428,-14.03555,-9.70500,15.5148,16.2380,14.6912,2.33927,nan
295,2542118407232336512,5.1667239295,-0.8841953045,00:20:40.0,-00:53:03.1,3674.146,1631.310,5.1666770076,-0.8841728350,15.71324,-7.52551,15.5262,15.8588,15.0269,0.61287,nan
296,2543761146324145664,5.9277501800,-0.2200827951,00:23:42.7,-00:13:12.3,934.544,4022.239,5.9277264186,-0.2200145295,7.95814,-22.86356,15.5294,15.7756,15.1203,0.42913,nan
297,2542204203499877760,5.9129105303,-0.5370049187,00:23:39.1,-00:32:13.2,988.054,2881.254,5.9128915991,-0.5369641566,6.34020,-13.65207,15.5343,15.8343,15.0596,0.50640,nan
298,2542201695238975232,5.8501551839,-0.4980632290,00:23:24.0,-00:29:53.0,1213.962,3021.459,5.8500742076,-0.4980940049,27.11966,10.30750,15.5402,15.4038,15.7933,0.58300,nan
299,2542207192797132288,6.0626678038,-0.3879170721,00:24:15.0,-00:23:16.5,448.864,3417.966,6.0626422629,-0.3877633548,8.55401,-51.48314,15.5477,15.8367,15.0874,0.68052,nan
300,2541964097647807616,6.0145127461,-0.9603406171,00:24:03.5,-00:57:37.2,622.430,1357.174,6.0144671284,-0.9602762595,15.27620,-21.55474,15.5535,16.9160,14.4048,5.50141,13.66031
301,2542150980265120640,5.8305867062,-0.9587473587,00:23:19.3,-00:57:31.5,1284.499,1362.974,5.8304610753,-0.9587310402,42.07053,-5.46543,15.5588,16.7459,14.4799,5.20116,nan
302,2542264023804366208,5.8371860777,-0.1853959704,00:23:20.9,-00:11:07.4,1260.587,4147.130,5.8371984378,-0.1851898858,-4.13962,-69.02208,15.5598,15.9092,15.0401,1.00452,nan
303,2542156924499855616,5.7792070626,-0.8657457522,00:23:07.0,-00:51:56.7,1469.429,1697.797,5.7791784442,-0.8657488029,9.58382,1.02176,15.5713,15.9641,15.0104,0.86371,nan
304,2542244163875489920,5.1832369777,-0.4173422159,00:20:44.0,-00:25:02.4,3614.855,3312.043,5.1832043211,-0.4173246984,10.93710,-5.86697,15.5762,15.9040,15.0778,0.60133,nan
305,2541945783907264512,6.1696260087,-1.1466042173,00:24:40.7,-01:08:47.8,64.141,686.487,6.1696664534,-1.1465842119,-13.54307,-6.70022,15.5766,16.0116,14.9762,0.97487,nan
306,2542249867592149632,5.7415004979,-0.4441414731,00:22:58.0,-00:26:38.9,1605.106,3215.594,5.7415119104,-0.4441245966,-3.82218,-5.65230,15.5807,15.9620,15.0311,0.94092,nan
307,2542270277276701952,5.2929892265,-0.2863273071,00:21:10.3,-00:17:10.8,3219.768,3783.742,5.2929554776,-0.2862936077,11.30306,-11.28661,15.5878,16.0490,14.9658,1.25307,nan
308,2542068723050666368,5.2807912562,-1.0246955380,00:21:07.4,-01:01:28.9,3263.499,1125.535,5.2807888372,-1.0246936341,0.81003,-0.63765,15.5942,15.8787,15.1481,0.41705,nan
309,2542260416031827328,5.7082395208,-0.3252289101,00:22:50.0,-00:19:30.8,1724.833,3643.699,5.7082530831,-0.3252113409,-4.54223,-5.88429,15.5985,15.9502,15.0814,0.42212,nan
310,2542260106794182144,5.7131083829,-0.3432653142,00:22:51.1,-00:20:35.8,1707.307,3578.764,5.7131140283,-0.3432575826,-1.89072,-2.58948,15.5990,15.9074,15.1252,0.59994,nan
311,2541989592573676416,6.1399015551,-0.8749137143,00:24:33.6,-00:52:29.7,171.019,1664.663,6.1399073200,-0.8749192896,-1.93054,1.86731,15.6008,15.9603,15.0682,0.88196,nan
312,2541854180844414464,5.7597521334,-1.3241539968,00:23:02.3,-01:19:27.0,1539.524,47.450,5.7597682588,-1.3241350293,-5.39930,-6.35262,15.6033,16.1629,14.8887,0.97843,nan
313,2542222654679306368,5.5428692107,-0.6489734664,00:22:10.3,-00:38:56.3,2320.161,2478.195,5.5428759251,-0.6489672407,-2.24867,-2.08510,15.6056,16.1062,14.9095,1.54499,nan
314,2542169637603009408,5.5956720196,-0.7831407710,00:22:23.0,-00:46:59.3,2130.083,1995.193,5.5956556773,-0.7831353539,5.47288,-1.81428,15.6103,16.0388,15.0129,0.75376,nan
315,2542210663130687616,5.9535697018,-0.3889455004,00:23:48.9,-00:23:20.2,841.637,3414.283,5.9535433555,-0.3889258505,8.82372,-6.58116,15.6234,15.9294,15.1470,0.47373,nan
316,2542051543181485952,5.4565171913,-1.1369954027,00:21:49.6,-01:08:13.2,2630.958,721.283,5.4565117121,-1.1369829117,1.83473,-4.18352,15.6243,15.9193,15.1605,0.61653,nan
317,2542145620145909760,5.7149362140,-0.9716307635,00:22:51.6,-00:58:17.9,1700.791,1316.616,5.7148710711,-0.9716118483,21.81460,-6.33511,15.6306,16.1666,14.9474,1.20838,nan
318,2542060030036838656,5.1232653263,-1.1645659831,00:20:29.6,-01:09:52.4,3830.483,621.896,5.1231266463,-1.1645300192,46.43723,-12.04507,15.6315,16.6290,14.6376,3.00598,nan
319,2542176372111762944,5.6102925632,-0.6160142078,00:22:26.5,-00:36:57.7,2077.451,2596.849,5.6098928660,-0.6160186404,133.85926,1.48455,15.6320,16.8927,14.4886,5.34908,35.70971
320,2542119025707633792,5.1767877820,-0.8595561494,00:20:42.4,-00:51:34.4,3637.926,1720.018,5.1767408401,-0.8595663849,15.72006,3.42808,15.6330,16.2587,14.8812,1.46824,nan
321,2542240796621158656,5.4243583334,-0.4644790825,00:21:41.8,-00:27:52.1,2746.799,3142.376,5.4243665037,-0.4644413951,-2.73631,-12.62230,15.6358,16.0908,15.0210,1.28593,nan
322,2542042334771584640,5.2878067198,-1.3234104718,00:21:09.1,-01:19:24.3,3238.174,50.084,5.2876923818,-1.3234046795,38.28397,-1.93998,15.6529,16.3903,14.8231,2.16872,nan
323,2545239817665112832,5.0402953903,-0.4951801871,00:20:09.7,-00:29:42.6,4129.441,3031.775,5.0402952499,-0.4951476524,0.04703,-10.89656,15.6537,15.9459,15.1881,0.51298,nan
324,2542058380769397376,5.0762093782,-1.1972070134,00:20:18.3,-01:11:49.9,3999.852,504.348,5.0756990165,-1.1970533940,170.89357,-51.45040,15.6600,17.2898,14.4290,13.19099,18.82285
325,2542149159198961152,5.5869751564,-0.9660639099,00:22:20.9,-00:57:57.8,2161.389,1336.666,5.5869748412,-0.9660500837,0.10553,-4.63071,15.6609,16.0522,15.1049,0.84632,nan
326,2542070166159668864,5.2009666579,-0.9579137835,00:20:48.2,-00:57:28.5,3550.857,1365.928,5.2009680369,-0.9579252024,-0.46179,3.82443,15.6713,16.3951,14.8484,1.77071,nan
327,2543760905805977216,5.9193507502,-0.2366539584,00:23:40.6,-00:14:12.0,964.788,3962.577,5.9193562260,-0.2366324244,-1.83393,-7.21216,15.6756,16.2184,14.9822,1.25633,nan
328,2541954992317118592,5.8413107328,-1.1301255883,00:23:21.9,-01:07:48.5,1245.932,745.986,5.8413406289,-1.1300870128,-10.01091,-12.91975,15.6812,16.1465,15.0551,0.92777,nan
329,2542155343951891072,5.7242449647,-0.8964701620,00:22:53.8,-00:53:47.3,1667.276,1587.197,5.7242079317,-0.8964378280,12.40161,-10.82932,15.6871,16.5579,14.7690,2.98565,nan
330,2542165445714930560,5.4500608177,-0.8904469672,00:21:48.0,-00:53:25.6,2654.224,1608.880,5.4500515427,-0.8904249173,3.10601,-7.38496,15.7002,16.2008,15.0027,1.13059,nan
331,2542263577127767680,5.7350908807,-0.2316956649,00:22:56.4,-00:13:54.1,1628.155,3980.440,5.7350837139,-0.2316958028,2.40027,0.04618,15.7061,16.0303,15.2139,0.68004,nan
332,2541950662990417408,5.9593914438,-1.1949499504,00:23:50.3,-01:11:41.8,820.921,512.555,5.9594343693,-1.1950109853,-14.37352,20.44189,15.7199,nan,nan,2.63396,nan
333,2541857788616968832,5.6268079290,-1.3068782248,00:22:30.4,-01:18:24.8,2018.021,109.670,5.6267911292,-1.3068726829,5.62517,-1.85610,15.7202,16.0371,15.2347,0.65482,nan
334,2542230076383125888,5.1213234375,-0.6723180467,00:20:29.1,-00:40:20.3,3837.658,2394.075,5.1212694843,-0.6723482149,18.06883,10.10396,15.7266,15.8454,14.0794,3.77321,nan
335,2542065012198924672,5.4304613933,-1.0432561725,00:21:43.3,-01:02:35.7,2724.755,1058.753,5.4303363400,-1.0432395715,41.87605,-5.56005,15.7274,17.1328,14.5631,8.60287,nan
336,2542123595552808960,5.0768903315,-0.7650514811,00:20:18.5,-00:45:54.2,3997.580,2060.205,5.0768685028,-0.7650428451,7.31023,-2.89240,15.7312,16.0552,15.2398,0.68170,nan
337,2545246689612785408,5.1017774511,-0.4046856028,00:20:24.4,-00:24:16.9,3908.129,3357.593,5.1016395660,-0.4044150145,46.17948,-90.62575,15.7342,16.4579,14.9079,3.21552,nan
338,2542217157121143296,5.1521125363,-0.7578783344,00:20:36.5,-00:45:28.4,3726.788,2086.059,5.1520937936,-0.7578197840,6.27677,-19.60978,15.7430,16.3391,15.0075,1.32151,nan
339,2543709056960793984,6.1674505148,-0.3213284863,00:24:40.2,-00:19:16.8,71.585,3657.685,6.1674035248,-0.3211559707,15.73771,-57.77912,15.7435,16.9742,14.6406,6.76190,nan
340,2542167576018703744,5.4408221570,-0.7620640915,00:21:45.8,-00:45:43.4,2687.495,2071.060,5.4407848956,-0.7620542208,12.47854,-3.30592,15.7467,16.1660,15.1617,0.88924,nan
341,2542235333422726912,5.0001894357,-0.5828737027,00:20:00.0,-00:34:58.3,4273.790,2716.046,5.0001024714,-0.5828390739,29.12467,-11.59791,15.7594,16.5000,14.9194,2.45558,nan
342,2542217981754862336,5.1704685956,-0.7051413665,00:20:40.9,-00:42:18.5,3660.726,2275.924,5.1704459215,-0.7051195103,7.59345,-7.32009,15.7649,16.1891,15.1747,0.35043,nan
343,2542192246310945280,6.1485658313,-0.5460032109,00:24:35.7,-00:32:45.6,139.679,2848.797,6.1485678818,-0.5459855011,-0.68671,-5.93140,15.7672,16.0616,15.2951,0.43379,nan
344,2545253802078634240,5.1257902915,-0.2127812441,00:20:30.2,-00:12:46.0,3821.749,4048.515,5.1258417736,-0.2127600297,-17.24234,-7.10515,15.7789,16.2843,15.1163,0.95794,nan
345,2542146341700405376,5.6041785146,-1.0551248739,00:22:25.0,-01:03:18.4,2099.467,1016.039,5.6041497498,-1.0551076579,9.63228,-5.76602,15.7813,16.1560,15.2423,0.68435,nan
346,2541949563478452480,5.8390925240,-1.2302124564,00:23:21.4,-01:13:48.8,1253.936,385.649,5.8390189914,-1.2302154859,24.62194,1.01465,15.7892,16.5861,14.8921,2.12873,nan
347,2542277767699676544,5.5745164057,-0.1820419471,00:22:17.9,-00:10:55.4,2206.243,4159.212,5.5745163810,-0.1820660503,0.00828,8.07266,15.7898,16.1337,15.2498,0.93548,nan
348,2542224716263628544,5.5447983825,-0.5388491162,00:22:10.8,-00:32:19.9,2313.220,2874.646,5.5447442899,-0.5388654293,18.11596,5.46359,15.7933,16.2000,15.2183,0.85675,nan
349,2542065390156046336,5.3211697961,-1.0743009302,00:21:17.1,-01:04:27.5,3118.144,946.961,5.3211613400,-1.0742831616,2.83163,-5.95108,15.7979,16.2970,15.1520,0.97669,nan
350,2542244060796275200,5.1877093346,-0.4349701361,00:20:45.1,-00:26:05.9,3598.748,3248.580,5.1877072111,-0.4349650578,0.71118,-1.70080,15.8024,16.3678,15.0811,0.01243,nan
351,2542220696174219776,5.4296474722,-0.7202371292,00:21:43.1,-00:43:12.9,2727.726,2221.636,5.4295997793,-0.7201900871,15.97209,-15.75538,15.8050,16.3797,15.0986,1.20109,nan
352,2542279073369732608,5.4663282698,-0.1449101864,00:21:51.9,-00:08:41.7,2595.741,4292.898,5.4662974959,-0.1447999938,10.30678,-36.90582,15.8053,16.2463,15.1844,1.04557,nan
353,2543760218611221120,5.9662131801,-0.2389291057,00:23:51.9,-00:14:20.1,796.073,3954.382,5.9663073053,-0.2388987461,-31.52425,-10.16808,15.8057,16.3670,14.7617,0.84709,nan
354,2542238872475810432,5.3076910922,-0.5248751595,00:21:13.8,-00:31:29.6,3166.785,2924.930,5.3076528620,-0.5248365239,12.80354,-12.93986,15.8063,16.3954,15.0848,1.37392,nan
355,2541936300619444224,5.8869046648,-1.3213638528,00:23:32.9,-01:19:16.9,1081.864,57.452,5.8869195068,-1.3213801873,-4.96958,5.47080,15.8126,16.3221,15.1448,1.24806,nan
356,2542148334565229696,5.6118907632,-0.9858416721,00:22:26.9,-00:59:09.0,2071.705,1265.464,5.6119738459,-0.9858037938,-27.82202,-12.68624,15.8150,16.8526,14.8004,3.28253,nan
357,2542194376614671744,5.7754180286,-0.7090545244,00:23:06.1,-00:42:32.6,1483.044,2261.890,5.7754080996,-0.7090594773,3.32519,1.65884,15.8161,16.1741,15.3084,0.58468,nan
358,2542051096504889472,5.4511087000,-1.1882794897,00:21:48.3,-01:11:17.8,2650.419,536.648,5.4510997913,-1.1882786406,2.98308,-0.28438,15.8460,16.2037,15.3240,0.56457,nan
359,2542176750068930048,5.9677909129,-0.8511899388,00:23:52.3,-00:51:04.3,790.581,1750.148,5.9677382795,-0.8511571338,17.62606,-10.98708,15.8465,16.4434,15.1044,1.14836,nan
360,2542167163701844352,5.4284486891,-0.8023570921,00:21:42.8,-00:48:08.5,2732.030,1926.003,5.4283992092,-0.8023405917,16.57024,-5.52632,15.8640,16.2635,15.3043,0.76802,nan
361,2541937743728462976,6.0372830042,-1.2475559619,00:24:08.9,-01:14:51.2,540.568,323.112,6.0373023586,-1.2475295986,-6.48066,-8.82961,15.8672,16.1821,15.3867,0.54708,nan
362,2542202073196060800,5.7295927931,-0.5224356619,00:22:55.1,-00:31:20.8,1647.983,2933.729,5.7294356856,-0.5224325972,52.61644,-1.02646,15.8765,16.7560,14.9497,2.66649,nan
363,2542274022488219776,5.6519276652,-0.2346843492,00:22:36.5,-00:14:04.9,1927.553,3969.682,5.6519076724,-0.2346389881,6.69594,-15.19242,15.8791,16.1968,15.0896,0.82201,nan
364,2543714726317623680,6.0921806040,-0.2467552095,00:24:22.1,-00:14:48.3,342.553,3926.190,6.0921403143,-0.2467096929,13.49372,-15.24446,15.8805,16.3847,15.2206,1.03812,nan
365,2542231141534667648,5.0743993939,-0.6364931559,00:20:17.9,-00:38:11.4,4006.600,2523.033,5.0743380429,-0.6364771483,20.54645,-5.36128,15.8831,16.3942,15.2188,1.25646,nan
366,2543715001195529856,6.0774563907,-0.2250425815,00:24:18.6,-00:13:30.2,395.557,4004.366,6.0774194575,-0.2250014542,12.36962,-13.77439,15.8864,16.2286,15.3658,0.35997,nan
367,2542218668949630592,5.2914497812,-0.6881324534,00:21:09.9,-00:41:17.3,3225.214,2337.190,5.2915053202,-0.6880941888,-18.59982,-12.81561,15.8912,16.4434,15.1889,1.38069,nan
368,2542198190545663488,5.8695805751,-0.5617545347,00:23:28.7,-00:33:42.3,1144.046,2792.161,5.8695306210,-0.5616883729,16.72988,-22.15896,15.8937,16.1866,15.4287,0.53445,nan
369,2542145757584853376,5.5307418223,-1.0915483809,00:22:07.4,-01:05:29.6,2363.796,884.908,5.5307043895,-1.0914655139,12.53476,-27.75392,15.8953,16.1761,15.4406,0.52700,nan
370,2542165411355165056,5.3631608910,-0.8330519748,00:21:27.2,-00:49:59.0,2967.041,1815.490,5.3631249004,-0.8329716233,12.05276,-26.91142,15.8967,16.7758,14.9586,2.04212,nan
371,2542214167823907584,5.3257120793,-0.7887112118,00:21:18.2,-00:47:19.4,3101.854,1975.110,5.3256515334,-0.7886778328,20.27620,-11.17933,15.9030,16.8455,14.9457,2.67486,nan
372,2542195063809454080,5.8310198846,-0.6576821139,00:23:19.4,-00:39:27.7,1282.880,2446.823,5.8309958676,-0.6576595671,8.04328,-7.55140,15.9183,16.3716,15.3033,0.70710,nan
373,2542186336435940480,6.1090926185,-0.6943596098,00:24:26.2,-00:41:39.7,281.852,2314.702,6.1090799983,-0.6943748444,4.22649,5.10239,15.9251,16.2773,15.3999,0.67474,nan
374,2541951178386162048,5.8748942488,-1.2036196400,00:23:30.0,-01:12:13.0,1125.066,481.378,5.8748786769,-1.2035641945,5.21422,-18.56987,15.9302,16.2519,15.4353,0.37616,nan
375,2542247462410781952,5.6685331425,-0.5257649259,00:22:40.4,-00:31:32.8,1867.791,2921.748,5.6685668837,-0.5257345651,-11.30016,-10.16846,15.9327,16.4162,15.2901,0.99798,nan
376,2542242686406742528,5.1683620735,-0.4934430569,00:20:40.4,-00:29:36.4,3668.381,3038.063,5.1684138433,-0.4932823511,-17.33818,-53.82376,15.9369,17.0252,14.8995,4.08802,nan
377,2541961761185576704,5.9107856221,-1.0481134457,00:23:38.6,-01:02:53.2,995.837,1041.221,5.9107730001,-1.0481367489,4.22665,7.80473,15.9436,16.4729,15.2492,1.10030,nan
378,2542116964123307520,5.1026253322,-0.9130312174,00:20:24.6,-00:54:46.9,3904.877,1527.468,5.1026478059,-0.9130190486,-7.52595,-4.07559,15.9497,16.4256,15.3101,0.91875,nan
379,2542121671407463168,5.1000416487,-0.8596002262,00:20:24.0,-00:51:34.6,3914.199,1719.827,5.0999925287,-0.8596072963,16.44947,2.36792,15.9556,16.5709,15.2072,1.16632,nan
380,2542177987019510400,5.9431945528,-0.8046678234,00:23:46.4,-00:48:16.8,879.109,1917.640,5.9430504580,-0.8046771347,48.25563,3.11855,15.9558,16.8219,15.0369,2.29071,nan
381,2542059617719947392,4.9877779280,-1.1593598006,00:19:57.1,-01:09:33.7,4318.195,640.549,4.9877770499,-1.1593600119,0.29405,0.07078,15.9584,16.9961,14.9438,3.46302,nan
382,2542250005031117824,5.7736741488,-0.4290460125,00:23:05.7,-00:25:44.6,1489.280,3269.937,5.7736526988,-0.4289603877,7.18388,-28.67753,15.9598,16.4283,15.3272,1.10680,nan
383,2542108855225056384,5.0612545998,-1.0580234886,00:20:14.7,-01:03:28.9,4053.743,1005.443,5.0612392175,-1.0580250235,5.15097,0.51410,15.9620,16.4293,15.3332,1.05533,nan
384,2542172661259983872,5.5680817358,-0.7684477282,00:22:16.3,-00:46:06.4,2229.399,2048.088,5.5680543751,-0.7684105327,9.16283,-12.45756,15.9679,16.2723,15.4943,0.51605,nan
385,2542067039423478656,5.2203752065,-1.0716387407,00:20:52.9,-01:04:17.9,3480.959,956.508,5.2203238202,-1.0716297807,17.20732,-3.00090,15.9696,16.3280,15.4313,0.71015,nan
386,2542220146418378624,5.2515685050,-0.6415340671,00:21:00.4,-00:38:29.5,3368.793,2504.938,5.2515804081,-0.6415335666,-3.98636,-0.16763,15.9729,16.2883,15.4922,0.52178,nan
387,2542143180604476800,5.6060031457,-1.0939262941,00:22:25.4,-01:05:38.1,2092.900,876.349,5.6060001492,-1.0939176224,1.00339,-2.90433,15.9756,16.2699,15.5248,0.41281,nan
388,2542191112439561728,6.0027496182,-0.5889960499,00:24:00.7,-00:35:20.4,664.649,2694.060,6.0027551378,-0.5889840218,-1.84853,-4.02850,15.9829,16.5995,15.2370,1.38920,nan
389,2542151220783299328,5.7476549350,-0.9853502921,00:22:59.4,-00:59:07.3,1583.021,1267.220,5.7476097482,-0.9853652861,15.13179,5.02183,15.9886,16.4607,15.3592,0.98998,nan
390,2542195132528915328,5.7501658305,-0.7012643839,00:23:00.0,-00:42:04.6,1573.945,2289.938,5.7501744858,-0.7012583203,-2.89863,-2.03082,15.9889,16.3135,15.4948,0.37090,nan
391,2542260450391577984,5.7291371393,-0.3186015029,00:22:55.0,-00:19:07.0,1649.600,3667.558,5.7290457364,-0.3186175511,30.61230,5.37488,15.9894,16.4513,15.3094,0.86443,nan
392,2542159123523047040,5.4288858835,-1.0198077606,00:21:42.9,-01:01:11.3,2730.429,1143.170,5.4288624674,-1.0197985113,7.84130,-3.09779,15.9901,16.2834,15.5329,0.44727,nan
393,2545274349202205184,5.2791406482,-0.2061322289,00:21:07.0,-00:12:22.1,3269.645,4072.468,5.2790458703,-0.2057720770,31.74292,-120.62246,15.9934,17.7253,14.7381,11.81365,nan
394,2542186160340477440,6.1802578910,-0.6598433187,00:24:43.3,-00:39:35.4,25.635,2438.937,6.1802632822,-0.6598230050,-1.80553,-6.80349,15.9952,16.3396,15.4865,0.58436,nan
395,2542180735798577536,6.0672562224,-0.6901414939,00:24:16.1,-00:41:24.5,432.462,2329.904,6.0672940089,-0.6901299867,-12.65457,-3.85401,16.0004,16.4986,15.3435,1.20203,nan
396,2542062022901660928,5.0871456931,-1.0586771379,00:20:20.9,-01:03:31.2,3960.542,1003.105,5.0871322746,-1.0586766786,4.49337,-0.15381,16.0068,16.3526,15.4982,0.51872,nan
397,2541949975795320704,5.9025919774,-1.2457621832,00:23:36.6,-01:14:44.7,1025.381,329.640,5.9025876471,-1.2457266022,1.44999,-11.91683,16.0090,16.7080,15.1520,1.30333,nan
